	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut	median	abs_mean	abs_median	k0	k4	k0:k4	k0:k4_Group
ChCC-v11017835m.g	1.3576360359404964	0.0063407961601253	0.0063036073416349	0.0295309445802565	0.0371880607203403	1.43566029260722	1.3576360359404964	1.43566029260722				
ChCC-v11017838m.g	-0.48899018680429773	0.0008279761879937	0.0008231201012513	0.0038561275751422	0.0048559877934159	-0.625198558354387	0.48899018680429773	0.625198558354387				
ChCC-v11017840m.g	0.3978821985786904	0.0020584625540731	0.0020463896552825	0.0095868629222208	0.0120726527896938	0.151230777475833	0.3978821985786904	0.151230777475833	0.0369600327850484	0.334165054632382	0.11060412294070804	(0.0, 0.4]
ChCC-v11017841m.g	0.5674584497663159	0.0027817838175347	0.0027654686339431	0.0129555818662761	0.0163148511488024	0.437500201627675	0.5674584497663159	0.437500201627675	0.045077943052279	0.1839403527519112	0.24506826467315573	(0.0, 0.4]
ChCC-v11017844m.g	0.05080817405789813	0.0017654069307375	0.001755052805443	0.0082220170648383	0.0103539143158767	-0.243532740163794	0.05080817405789813	0.243532740163794				
ChCC-v11017845m.g	0.2693250788090128	0.0004094646602975	0.0004070631468999	0.0019069968321738	0.0024014644636796	0.261176177995877	0.2693250788090128	0.261176177995877	0.0055103895216254	0.1271535878762097	0.043336484747799935	(0.0, 0.4]
ChCC-v11017847m.g	1.1946047086977751	0.0042833574345921	0.0042582355101299	0.0199488499273675	0.0251214125705916	0.981324559480041	1.1946047086977751	0.981324559480041	0.0484394282978058	0.3197944711605902	0.15147049954306785	(0.0, 0.4]
ChCC-v11017849m.g	0.09858501689635282	0.0009431506805823	0.0009376190945505	0.0043925289152579	0.0055314733185227	0.118099532682357	0.09858501689635282	0.118099532682357	0.0291298749871979	0.3137763847080541	0.09283641601741671	(0.0, 0.4]
ChCC-v11017850m.g	0.397495302477442	0.0009472405401513	0.0009416849670616	0.0044115765889608	0.0055554598877407	0.344871411667619	0.397495302477442	0.344871411667619	0.0275260251378209	0.2572411246145832	0.10700476130736224	(0.0, 0.4]
ChCC-v11017851m.g	-0.36243845770222904	0.0033221991366246	0.0033027144130093	0.0154724542645284	0.0194843265889524	-1.01159439850246	0.36243845770222904	1.01159439850246	0.1408224040251602	0.4742627045094779	0.29692911267566463	(0.0, 0.4]
ChCC-v11017856m.g	1.507512610281435	0.007639280952886	0.0075944765110494	0.0355783685133046	0.0448035288884052	1.34419231354741	1.507512610281435	1.34419231354741	0.0950105783071862	0.3991626103104813	0.23802474443506613	(0.0, 0.4]
ChCC-v11017857m.g	0.06263991176650835	0.0012380885828493	0.0012308271837411	0.0057661410968381	0.0072612511478765	-0.162036398952848	0.06263991176650835	0.162036398952848	0.0651370063707338	0.3773276832540603	0.1726271600562	(0.0, 0.4]
ChCC-v11017866m.g	0.15071289095172513	0.0008033315079293	0.000798619962426	0.0037413500830418	0.0047114494995609	0.366324313598706	0.15071289095172513	0.366324313598706	0.0160433924859881	0.1969700745822252	0.08145091339390635	(0.0, 0.4]
ChCC-v11017867m.g	1.051794087904962	0.0032499687698977	0.0032309076779416	0.0151360562944699	0.0190607035618346	0.909939439227711	1.051794087904962	0.909939439227711	0.0897512800748298	0.4133139735387683	0.2171503646643857	(0.0, 0.4]
ChCC-v11017869m.g	0.11531366299774196	0.0004407042360207	0.00043811950227	0.0020524886846315	0.0025846810834124	0.110700857197191	0.11531366299774196	0.110700857197191	0.0093897940086957	0.1715359472727488	0.05473951179320778	(0.0, 0.4]
ChCC-v11017870m.g	-2.1154031719033624	0.0126802772158396	0.0126059072919564	0.0590557643341504	0.0743684085003087	-2.12437485750974	2.1154031719033624	2.12437485750974				
ChCC-v11017875m.g	-1.0265535272442745	0.0043064514406745	0.0042811940696881	0.0200564054766287	0.0252568563348729	-1.45734997979368	1.0265535272442745	1.45734997979368	0.1079237188866016	0.5355403990344443	0.20152302063706734	(0.0, 0.4]
ChCC-v11017876m.g	0.25769048689132	0.0007624451594911	0.0007579734127373	0.003550930385053	0.0044716556361471	0.234147037200894	0.25769048689132	0.234147037200894	0.0103714263587864	0.2293325680521033	0.04522439375653814	(0.0, 0.4]
ChCC-v11017878m.g	-0.764074426478493	0.0029991393797592	0.002981549404115	0.0139678703707742	0.0175896172257718	-0.569426305123485	0.764074426478493	0.569426305123485	0.0177523080644285	0.2831672399933158	0.0626919556967379	(0.0, 0.4]
ChCC-v11017880m.g	-0.505387841866291	0.0015457367021321	0.0015366709444263	0.0071989484811682	0.0090655729793103	-0.531337498438525	0.505387841866291	0.531337498438525	0.0624676321408318	0.3286740516179653	0.1900595189468779	(0.0, 0.4]
ChCC-v11017881m.g	0.15492306906656644	0.0003879135112853	0.0003856383955432	0.0018066268201046	0.0022750693836581	0.0659940932645628	0.15492306906656644	0.0659940932645628	0.0108305131160957	0.2268358207941762	0.04774604415729813	(0.0, 0.4]
ChCC-v11017887m.g	1.4419867069615862	0.005872625637193	0.0058381826424384	0.0273505373541472	0.0344422929343064	1.02075239826681	1.4419867069615862	1.02075239826681				
ChCC-v11017889m.g	0.2752048760447632	0.0012520983676096	0.0012447548010054	0.0058313887671447	0.0073434169695158	-0.0878782358900055	0.2752048760447632	0.0878782358900055	0.0570954492006191	0.3062314420566182	0.18644541794001315	(0.0, 0.4]
ChCC-v11017891m.g	-0.187479891990047	0.0008988174504362	0.000893545879142	0.0041860560797581	0.0052714638791768	-0.498898999233503	0.187479891990047	0.498898999233503	0.0472378318967708	0.2951166877960866	0.16006492973860625	(0.0, 0.4]
ChCC-v11017893m.g	0.36396135385626455	0.0014920994352669	0.0014833482605459	0.0069491440220387	0.0087509964045898	0.424567884269991	0.36396135385626455	0.424567884269991				
ChCC-v11017896m.g	0.3727760317247253	0.002881939927839	0.0028650373278863	0.0134220382020546	0.0169022555405304	-0.167912687979887	0.3727760317247253	0.167912687979887	0.0783561408404162	0.356884428652473	0.21955606507202885	(0.0, 0.4]
ChCC-v11017902m.g	0.35300484887636957	0.0015554084507291	0.0015462859681431	0.007243992646696	0.0091222967037476	0.337723483631751	0.35300484887636957	0.337723483631751	0.0021582748707113	0.389815690882719	0.005536654683714731	(0.0, 0.4]
ChCC-v11017903m.g	0.7130158491593964	0.0052252184619173	0.0051945725152498	0.0243353725497405	0.0306453222169161	0.413212775678889	0.7130158491593964	0.413212775678889	0.0418544004037483	0.5178306142216518	0.08082643098778432	(0.0, 0.4]
ChCC-v11017908m.g	1.5870383838041562	0.0083977919057365	0.0083485387912985	0.0391109761459244	0.0492521108423612	1.39325563915448	1.5870383838041562	1.39325563915448	0.0474466475834747	0.3324409656401863	0.14272202432123854	(0.0, 0.4]
ChCC-v11017909m.g	-1.8738393443469497	0.0107060626428397	0.0106432715026868	0.0498612689312827	0.0627898607025747	-2.11685890980667	1.8738393443469497	2.11685890980667	0.292680247931853	0.6302286186721748	0.4644032962966667	(0.4, 0.8]
ChCC-v11017913m.g	0.9634484820021574	0.0022478558686108	0.0022346721765665	0.0104689230506722	0.0131834234095328	0.966262611407047	0.9634484820021574	0.966262611407047	0.1701661370081795	0.4073998094156219	0.4176883078376188	(0.4, 0.8]
ChCC-v11017915m.g	0.315988317269132	0.0032401929957944	0.0032211892388289	0.015090527651696	0.0190033697394305	-0.0194513982273014	0.315988317269132	0.0194513982273014	0.1872517608746669	0.4767096201494587	0.3928004658600333	(0.0, 0.4]
ChCC-v11017918m.g	-0.8742700378156134	0.0041911511819489	0.0041665700478713	0.0195194184067833	0.0245806332054306	-1.08550626701587	0.8742700378156134	1.08550626701587				
ChCC-v11017922m.g	-0.06960595511806175	0.0003431927648553	0.0003411799366368	0.0015983492077892	0.0020127872046231	-0.164686928604089	0.06960595511806175	0.164686928604089				
ChCC-v11017923m.g	0.8787578737750606	0.0050734351999084	0.0050436794632458	0.0236284734497848	0.0297551303511984	1.18648722206339	0.8787578737750606	1.18648722206339				
ChCC-v11017925m.g	0.7776477168457757	0.0028434717834864	0.0028267947994976	0.0132428807886488	0.0166766441737781	0.539843179999096	0.7776477168457757	0.539843179999096				
ChCC-v11017926m.g	0.6736931666203749	0.0051306989755607	0.0051006073864113	0.0238951676223365	0.0300909759945932	0.519704510365399	0.6736931666203749	0.519704510365399	0.1625557512687236	0.6128608896203995	0.26524086301119515	(0.0, 0.4]
ChCC-v11017927m.g	1.026204331770691	0.0038673531690587	0.0038446711128294	0.0180113962385275	0.0226815940531846	1.18546461743765	1.026204331770691	1.18546461743765	0.0585367585514838	0.2915637203508178	0.2007683208358389	(0.0, 0.4]
ChCC-v11017930m.g	-0.04906730106595424	0.0030251535868089	0.0030074110376394	0.0140890261511031	0.017742187642314	-0.0075727856523632	0.04906730106595424	0.0075727856523632				
ChCC-v11017931m.g	-0.3218683066095689	0.0010064558762572	0.0010005530047636	0.0046873597500474	0.0059027512150554	0.0	0.3218683066095689	0.0	0.1257969097223863	0.4793099694672523	0.26245418984755975	(0.0, 0.4]
ChCC-v11017937m.g	-0.6777749227109374	0.0032179186375753	0.003199045519893	0.0149867894425633	0.0188727331182496	0.0	0.6777749227109374	0.0	0.1595337599363353	0.4236120057468976	0.3766034903922307	(0.0, 0.4]
ChCC-v11017942m.g	-0.773334787814962	0.0034818869866353	0.0034614656925454	0.0162161673456179	0.0204208779797452	0.0	0.773334787814962	0.0				
ChCC-v11017946m.g	-0.5822291147956501	0.0014102619763947	0.0014019907790025	0.0065680030104821	0.0082710288558967	-0.702455711388774	0.5822291147956501	0.702455711388774	0.1785846873167776	0.5100818896663615	0.35010983713534255	(0.0, 0.4]
ChCC-v11017947m.g	1.6107404395258258	0.0073821073716567	0.0073388112548618	0.0343806358338426	0.0432952345807335	1.5665850197868	1.6107404395258258	1.5665850197868				
ChCC-v11017952m.g	0.9197571509088943	0.0035246733470513	0.0035040011106268	0.0164154359557936	0.0206718152010296	0.654763177504912	0.9197571509088943	0.654763177504912	0.0310121698640216	0.3040988310811232	0.10198056254859005	(0.0, 0.4]
ChCC-v11017953m.g	0.5221783025895139	0.0013248543592843	0.0013170840782266	0.0061702347265116	0.0077701227282	0.49494592001259	0.5221783025895139	0.49494592001259	0.0816882800378592	0.3917400023937942	0.208526776787382	(0.0, 0.4]
ChCC-v11017954m.g	0.15094626423314803	0.0004043857156353	0.0004020139902874	0.0018833426995451	0.0023716770209483	0.220350867261748	0.15094626423314803	0.220350867261748	0.1827464695788774	0.5253847368166631	0.34783360987254597	(0.0, 0.4]
ChCC-v11017955m.g	1.3197477509046445	0.0048693637276563	0.0048408048717558	0.0226780528424506	0.0285582739770532	1.29120437048851	1.3197477509046445	1.29120437048851	0.0892229926646478	0.4045132858518929	0.2205687570353761	(0.0, 0.4]
ChCC-v11017956m.g	-0.5654315552320358	0.0020341538057568	0.002022223477963	0.0094736499626469	0.0119300846979918	0.0	0.5654315552320358	0.0				
ChCC-v11017957m.g	-0.5674010343223899	0.0020271104630576	0.0020152214445232	0.009440847053098	0.011888776280349	0.0	0.5674010343223899	0.0	0.2873445975194265	0.4750144752872671	0.604917560345195	(0.4, 0.8]
ChCC-v11017964m.g	1.031154621408322	0.0043720872794677	0.0043464449537796	0.0203620907989345	0.0256418031927809	0.869256813056579	1.031154621408322	0.869256813056579	0.158730586785295	0.4080990245282276	0.388951154609574	(0.0, 0.4]
ChCC-v11017965m.g	-0.21184916046328334	0.002414000691673	0.0023998425589573	0.0112427081461467	0.0141578442255279	0.0585168440110417	0.21184916046328334	0.0585168440110417	0.1189503168014552	0.3369146308376057	0.35305773603755947	(0.0, 0.4]
ChCC-v11017966m.g	-0.021093678640702027	0.0004681607885174	0.0004654150218741	0.0021803618900886	0.0027457106947788	-0.224816659492117	0.021093678640702027	0.224816659492117	0.0473170831356369	0.3205830111202047	0.14759697642834557	(0.0, 0.4]
ChCC-v11017967m.g	-1.2058932724503544	0.0056035475520307	0.0055706827023253	0.0260973619137095	0.0328641800417241	-0.957320480970988	1.2058932724503544	0.957320480970988				
ChCC-v11017971m.g	0.09721960722753356	9.896825064622146e-05	9.838780109120538e-05	0.0004609241254935	0.0005804377276093	0.128541864358176	0.09721960722753356	0.128541864358176				
ChCC-v11017972m.g	0.19106934537344927	0.0003075545445817	0.0003057507348005	0.0014323715795445	0.0018037730262717	0.141801352889039	0.19106934537344927	0.141801352889039	0.1208197205894201	0.4616025702379018	0.26173970506089633	(0.0, 0.4]
ChCC-v11017973m.g	0.6075828245660654	0.0016693212714394	0.0016595306892793	0.0077745180114015	0.0097903826643146	0.427499023643739	0.6075828245660654	0.427499023643739	0.0618701690293904	0.2859446502535215	0.21637113677257352	(0.0, 0.4]
ChCC-v11017977m.g	1.5957495816613043	0.0071568948942911	0.0071149196504168	0.0333317553746837	0.0419743885746882	1.02740434153091	1.5957495816613043	1.02740434153091	0.210747729533537	0.5355092392679301	0.3935463930027434	(0.0, 0.4]
ChCC-v11017978m.g	0.24171164723544247	0.0029939255304207	0.0029763661340432	0.0139435879475619	0.0175590385821933	0.666851201650618	0.24171164723544247	0.666851201650618	0.1453323268265408	0.3847933256624485	0.37768931302626174	(0.0, 0.4]
ChCC-v11017980m.g	1.4834194839387407	0.0061371664271596	0.006101171898627	0.0285825812821397	0.0359937950977334	1.56278769859937	1.4834194839387407	1.56278769859937	0.1413314573409585	0.4447209905191023	0.3177980359685492	(0.0, 0.4]
ChCC-v11017981m.g	0.4284457506240448	0.0031284018508545	0.0031100537498183	0.0145698835523727	0.0183477271701012	0.156785042036617	0.4284457506240448	0.156785042036617	0.0074553297789381	0.1363257701880038	0.054687604322034074	(0.0, 0.4]
ChCC-v11017982m.g	0.14948700253763206	0.0004169159402093	0.0004144707249974	0.001941699624784	0.0024451653874765	0.0560645546587389	0.14948700253763206	0.0560645546587389	0.0759832913080967	0.3068817656285248	0.24759793450899648	(0.0, 0.4]
ChCC-v11017983m.g	-0.7591369443027258	0.0060046661611828	0.0059694487477344	0.0279654887416105	0.0352166958483375	-0.693150659044358	0.7591369443027258	0.693150659044358	0.1414433773556625	0.5272496077522177	0.2682664439688577	(0.0, 0.4]
ChCC-v11017985m.g	1.0473056712565905	0.0059229205482116	0.005888182573415	0.0275847754833112	0.0347372669655872	0.978706559245941	1.0473056712565905	0.978706559245941	0.0871994762712231	0.2903369770799758	0.30033885848168507	(0.0, 0.4]
ChCC-v11017986m.g	-0.2320748207176417	0.0007173020632054	0.0007130950810603	0.0033406857657767	0.0042068964224172	-0.0230717754229012	0.2320748207176417	0.0230717754229012				
ChCC-v11017988m.g	-1.0708395937116928	0.0041846551111681	0.0041601120765957	0.0194891643028231	0.0245425344764159	-0.97910504908265	1.0708395937116928	0.97910504908265	0.6359613588730029	1.352490218721848	0.4702151261944129	(0.4, 0.8]
ChCC-v11017990m.g	0.20233200146142366	0.0018137695257103	0.0018031317534225	0.0084472558323105	0.0106375555295388	-0.0797609807039092	0.20233200146142366	0.0797609807039092	0.1345241987923162	0.4312755757535459	0.3119216722562341	(0.0, 0.4]
ChCC-v11017992m.g	0.46177396277664406	0.0010845170792492	0.0010781563781966	0.0050509136321169	0.0063605714451118	0.336330107235495	0.46177396277664406	0.336330107235495	0.0405112933424374	0.3264885534433842	0.124081818229693	(0.0, 0.4]
ChCC-v11017994m.g	1.239564196032707	0.0062930379009282	0.0062561291849971	0.0293085203814675	0.0369079638684513	1.10697774600356	1.239564196032707	1.10697774600356	0.0359350167719231	0.3132514870416699	0.11471618893589766	(0.0, 0.4]
ChCC-v11017995m.g	0.2653557519901828	0.0003926579976127	0.0003903550554216	0.0018287232823245	0.0023028952656411	0.242224252141	0.2653557519901828	0.242224252141	0.1456592274866072	0.3425688018717862	0.42519700185985804	(0.4, 0.8]
ChCC-v11017996m.g	0.1672667988074633	0.0001519070706006	0.0001510161344573	0.0007074757128238	0.0008909179892691	0.176128994638773	0.1672667988074633	0.176128994638773	0.1156130098704436	0.3904008284197137	0.29613925343967223	(0.0, 0.4]
ChCC-v11017997m.g	-0.007768411539500202	0.0003196255422171	0.0003177509359415	0.0014885897504492	0.0018745680781369	0.157802538605015	0.007768411539500202	0.157802538605015				
ChCC-v11017998m.g	0.5304592582469051	0.0008476187134571	0.000842647423151	0.0039476085684164	0.0049711890096652	0.41528305109269	0.5304592582469051	0.41528305109269	0.0166858939976806	0.0901777684634626	0.1850333433837547	(0.0, 0.4]
ChCC-v11018000m.g	0.5629970578429563	0.0037548787429812	0.0037328563501303	0.0174875698988517	0.0220219441163586	0.496115452842019	0.5629970578429563	0.496115452842019				
ChCC-v11018001m.g	0.7193093591667631	0.0027908172941139	0.0027744491291123	0.0129976534121026	0.0163678314791992	0.691276208921893	0.7193093591667631	0.691276208921893	0.2103490948333342	0.4948413877969767	0.425083875400568	(0.4, 0.8]
ChCC-v11018003m.g	-1.3194980417791002	0.0066885410557349	0.0066493127107438	0.0311504943940309	0.0392275456630104	-1.32565839440774	1.3194980417791002	1.32565839440774				
ChCC-v11018005m.g	-1.2232269338716895	0.0050834202330286	0.0050536059340696	0.0236749766730802	0.0298136914543456	-1.19808974193649	1.2232269338716895	1.19808974193649				
ChCC-v11018006m.g	0.5852902228956683	0.0027415257501387	0.0027254466804235	0.0127680882570895	0.016078742083474	0.232951274892242	0.5852902228956683	0.232951274892242				
ChCC-v11018007m.g	-1.6115169096715125	0.0088183092151741	0.0087665897634659	0.0410694484018432	0.0517183978578095	-1.92927421612666	1.6115169096715125	1.92927421612666	0.252567933880049	0.6300287252807996	0.40088320380547915	(0.4, 0.8]
ChCC-v11018011m.g	-0.7182662560323693	0.003048670117772	0.0030307896439665	0.014198549522467	0.0178801094677913	0.0	0.7182662560323693	0.0				
ChCC-v11018012m.g	0.6611990301967834	0.0037685572620497	0.0037464546445787	0.0175512747678225	0.0221021671017436	0.525457781514216	0.6611990301967834	0.525457781514216				
ChCC-v11018014m.g	0.4635404662971807	0.0007137431162069	0.0007095570073134	0.0033241107073894	0.0041860235960815	0.537021369295811	0.4635404662971807	0.537021369295811				
ChCC-v11018020m.g	2.1123770910908712	0.0106812107298634	0.0106185653463722	0.0497455262948245	0.0626441070108551	2.13656608829009	2.1123770910908712	2.13656608829009	0.040368487510335	0.3248374795790059	0.12427287504709478	(0.0, 0.4]
ChCC-v11018021m.g	1.0294040790774563	0.0040737475430046	0.0040498549821768	0.0189726352792969	0.0238920739861155	1.05671745735146	1.0294040790774563	1.05671745735146	0.0397820519883608	0.3117562997557968	0.1276062489178973	(0.0, 0.4]
ChCC-v11018023m.g	-0.4446762384065219	0.0015093338812354	0.0015004816263556	0.0070294098839138	0.0088520745037705	0.0	0.4446762384065219	0.0				
ChCC-v11018025m.g	0.11729275720648596	0.0002694399182702	0.000267859651067	0.0012548606031819	0.0015802350033156	0.0695686564597421	0.11729275720648596	0.0695686564597421	0.1977822217219451	0.5506800846293389	0.3591599319504567	(0.0, 0.4]
ChCC-v11018026m.g	0.8639739586427192	0.0025052159910558	0.0024905228799041	0.011667524507203	0.0146928117605832	0.585918210867182	0.8639739586427192	0.585918210867182				
ChCC-v11018031m.g	0.4057202697905998	0.0013826633532075	0.0013745540219537	0.0064394681402149	0.0081091660158109	0.121706129664147	0.4057202697905998	0.121706129664147	0.0943124611764944	0.3848046117921715	0.2450918161745719	(0.0, 0.4]
ChCC-v11018033m.g	2.6175265140708532	0.0161675477578259	0.0160727249652591	0.0752970044735786	0.094820860430427	2.68933925539431	2.6175265140708532	2.68933925539431	0.0230787440000652	0.2326161962278796	0.09921383108447183	(0.0, 0.4]
ChCC-v11018035m.g	-0.21603064545009246	0.0002704712873884	0.0002688849711973	0.0012596639911953	0.0015862838679097	-0.244589834855629	0.21603064545009246	0.244589834855629				
ChCC-v11018042m.g	2.356758742673869	0.01306137334934	0.0129847682936881	0.0608306406294842	0.0766034947252882	2.62760133582021	2.356758742673869	2.62760133582021	0.0363778772415696	0.2854477811476132	0.12744144338875613	(0.0, 0.4]
ChCC-v11018043m.g	0.4941002634201802	0.0042776180886636	0.0042525298255097	0.019922120112647	0.0250877519482512	0.0301981494305686	0.4941002634201802	0.0301981494305686	0.1333346515195902	0.4207014175564051	0.31693416269916297	(0.0, 0.4]
ChCC-v11018048m.g	-0.36975288796022016	0.0004850036370407	0.0004821590869606	0.0022588039679844	0.0028444921187151	-0.293767217050885	0.36975288796022016	0.293767217050885	0.1532237656080558	0.4625202186333774	0.3312801461107814	(0.0, 0.4]
ChCC-v11018049m.g	0.18141143239390328	0.0007466596824988	0.0007422805176896	0.0034774127960217	0.0043790755780498	0.0374113633545214	0.18141143239390328	0.0374113633545214	0.0594529546743965	0.3894402519425979	0.15266258271412492	(0.0, 0.4]
ChCC-v11018052m.g	-1.8995771035721911	0.0093513046247827	0.0092964591508774	0.0435517641087671	0.0548443563582313	-2.22845716404345	1.8995771035721911	2.22845716404345				
ChCC-v11018055m.g	0.38818912607738054	0.0023446355440314	0.0023308842384428	0.0109196543404296	0.0137510253880777	0.292673664542382	0.38818912607738054	0.292673664542382	0.0779560622272046	0.3321437778951325	0.23470577326851988	(0.0, 0.4]
ChCC-v11018057m.g	0.1341739911217067	0.0019422056397448	0.0019308145886554	0.0090454204270827	0.0113908189820739	-0.195519867085895	0.1341739911217067	0.195519867085895	0.2398757810382467	0.407867656110752	0.5881216062229535	(0.4, 0.8]
ChCC-v11018058m.g	0.38117050671240016	0.0009965360501977	0.0009906913585606	0.0046411602151291	0.0058445725440304	0.462991556139329	0.38117050671240016	0.462991556139329				
ChCC-v11018062m.g	0.4186721085089293	0.0020575119679327	0.0020454446443373	0.0095824357641922	0.0120670777082351	0.445214670329637	0.4186721085089293	0.445214670329637	0.0652585327422223	0.4224824388566737	0.1544644859531336	(0.0, 0.4]
ChCC-v11018064m.g	-1.6132246086796895	0.0061159549447854	0.006080084821761	0.0284837931970731	0.035869392124577	-1.82322891217122	1.6132246086796895	1.82322891217122	0.0956591702340319	0.4288756372801802	0.223046407673511	(0.0, 0.4]
ChCC-v11018066m.g	0.4655399943866105	0.0017363707270049	0.0017261868992698	0.0080867869609847	0.0101836202265814	0.4922217140992	0.4655399943866105	0.4922217140992	0.244000413957262	0.5886563268517471	0.4145040201338283	(0.4, 0.8]
ChCC-v11018073m.g	1.3006092713726642	0.0063959375665144	0.0063584253432494	0.0297877542576271	0.03751145890524	1.1185556660857	1.3006092713726642	1.1185556660857	0.0865044117807918	0.3207456303749614	0.2696978651888897	(0.0, 0.4]
ChCC-v11018074m.g	0.8144743004963396	0.0021042815988166	0.0020919399709745	0.0098002556314127	0.0123413763655733	0.974971270011326	0.8144743004963396	0.974971270011326	0.0563164244744901	0.4460303308100196	0.1262614234601846	(0.0, 0.4]
ChCC-v11018075m.g	1.0454207589746787	0.0042133460216399	0.0041886347146559	0.0196227862748443	0.0247108034593328	0.698120097660729	1.0454207589746787	0.698120097660729	0.0279101972553257	0.2592349596729406	0.10766370897867375	(0.0, 0.4]
ChCC-v11018079m.g	0.3299358268712823	0.0008237772072424	0.0008189457475546	0.0038365716921383	0.0048313612406616	0.395649903771483	0.3299358268712823	0.395649903771483	0.0242837886310962	0.2912780060616482	0.08336979835668265	(0.0, 0.4]
ChCC-v11018080m.g	0.3355901205988863	0.001383639867896	0.001375524809376	0.0064440160550855	0.0081148931653065	0.382054947787037	0.3355901205988863	0.382054947787037	0.018634498939898	0.3904008284197137	0.047731709523588274	(0.0, 0.4]
ChCC-v11018082m.g	0.09098717758271976	0.00257930808627	0.0025641804244073	0.0120125930920231	0.0151273536171804	0.380706685381098	0.09098717758271976	0.380706685381098				
ChCC-v11018084m.g	0.6391895778604002	0.0015957289508497	0.0015863699882187	0.0074317770233639	0.009358771930027	0.496944186963168	0.6391895778604002	0.496944186963168	0.0315732250138521	0.2541230462103794	0.12424384755609201	(0.0, 0.4]
ChCC-v11018088m.g	0.04223359837673341	0.0013508036982514	0.0013428812241201	0.006291088397183	0.0079223127006877	-0.331446553250653	0.04223359837673341	0.331446553250653	0.0524651946306166	0.2530256188715432	0.20735131432383647	(0.0, 0.4]
ChCC-v11018090m.g	0.47232723351822237	0.0007875026602063	0.0007828839510171	0.0036676305038163	0.0046186150769752	0.420069953481231	0.47232723351822237	0.420069953481231	0.0440008860666021	0.2770501298905264	0.1588192219364366	(0.0, 0.4]
ChCC-v11018092m.g	1.0229778331808292	0.0036035998217893	0.0035824646809804	0.0167830196617736	0.0211347101531583	1.18213839741684	1.0229778331808292	1.18213839741684	0.0889091410475385	0.3121202979186843	0.28485536391068583	(0.0, 0.4]
ChCC-v11018093m.g	-0.539769982114976	0.001144686078305	0.0011379724856079	0.0053311382808351	0.0067134558990292	-0.415931384164482	0.539769982114976	0.415931384164482				
ChCC-v11018103m.g	-0.4432390788671566	0.0016732721517158	0.0016634583976124	0.0077929184178396	0.0098135541355163	0.0	0.4432390788671566	0.0	0.2953834328138592	0.7753810893827457	0.38095258816410366	(0.0, 0.4]
ChCC-v11018105m.g	-0.15057067519577852	0.0020477635372434	0.0020357533882692	0.0095370344677047	0.0120099042518978	-0.384517812238549	0.15057067519577852	0.384517812238549	0.1227474844571295	0.393110178614115	0.31224702674926397	(0.0, 0.4]
ChCC-v11018106m.g	0.6400848290004093	0.0039402224468601	0.0039171130117532	0.0183507698045616	0.023108964222339	0.639793999033246	0.6400848290004093	0.639793999033246				
ChCC-v11018107m.g	-0.14992745234727753	0.0002139260501528	0.0002126713722151	0.0009963162624693	0.0012546523720119	-0.156156328258494	0.14992745234727753	0.156156328258494				
ChCC-v11018109m.g	1.1933908235465753	0.0060116893785704	0.0059764307738977	0.0279981979216897	0.0352578862332774	0.996670887884405	1.1933908235465753	0.996670887884405	0.0572797340884304	0.3904008284197137	0.146720319012361	(0.0, 0.4]
ChCC-v11018113m.g	1.7860974378849757	0.00933735017725	0.0092825865462873	0.0434867741601345	0.0547625150832463	1.42769827792424	1.7860974378849757	1.42769827792424	0.1030378649776434	0.4408399986765892	0.23373075330497506	(0.0, 0.4]
ChCC-v11018114m.g	0.08596738400543923	0.0014538488673816	0.0014453220325369	0.0067709999259568	0.0085266610994979	0.183401031206925	0.08596738400543923	0.183401031206925	0.0733847408689696	0.3202981649337196	0.22911383486744405	(0.0, 0.4]
ChCC-v11018116m.g	0.4424314231332553	0.0012640350837255	0.0012566215081891	0.0058869815496894	0.0074134244752787	0.378582672914545	0.4424314231332553	0.378582672914545	0.0332251941724349	0.2304548114467129	0.14417227379137373	(0.0, 0.4]
ChCC-v11018118m.g	-0.33208722263855284	0.0004831100289438	0.0004802765848899	0.0022499848805462	0.00283338631889	-0.421068502675133	0.33208722263855284	0.421068502675133	0.0343571520234706	0.1666396165184118	0.2061763747498454	(0.0, 0.4]
ChCC-v11018122m.g	0.6225984085294366	0.003072473633192	0.0030544535515847	0.0143094094644892	0.018019714425031	0.543409211565177	0.6225984085294366	0.543409211565177	0.0207691056157151	0.1950879765201459	0.10646020316669984	(0.0, 0.4]
ChCC-v11018126m.g	0.040454594997982624	8.803279422884847e-05	8.751648121024599e-05	0.0004099945025777	0.0005163024980602	0.0529301389964179	0.040454594997982624	0.0529301389964179	0.2849831081910119	0.7344299767425504	0.3880330558605601	(0.0, 0.4]
ChCC-v11018130m.g	-0.8387149809556406	0.0032863448022219	0.0032670703645551	0.0153054701294975	0.0192740449253914	-0.118856003039634	0.8387149809556406	0.118856003039634				
ChCC-v11018131m.g	-1.1841133807074382	0.0053171461752037	0.0052859610717872	0.0247635068309717	0.031184467979884	-0.869552882776403	1.1841133807074382	0.869552882776403	0.1661616983138686	0.4978960139836034	0.3337277135127669	(0.0, 0.4]
ChCC-v11018133m.g	1.2602576253129432	0.0057750641903714	0.0057411933942565	0.0268961651260388	0.0338701059538795	1.11189969182328	1.2602576253129432	1.11189969182328				
